-2.656651747225180493e-01 3.713309546774756775e-01
2.227631781546772771e-01 8.692317781624444573e-01
8.555339733073141772e-01 1.376669686812618698e+00
5.588156177647741751e-01 5.947780167759662007e-01
8.740409490289753336e-01 1.050110980025658614e-01
6.041778585908090804e-01 3.189711344617812139e-01
-4.618424057675063477e-02 -2.336422981061948567e-01
3.814720628944906489e-02 -2.518128248234484667e-01
9.641932473355074862e-01 5.299779461490796706e-01
-4.587330338825833520e-01 2.135944004258470419e-01
-4.746126470138930520e-01 3.749832056835700200e-01
7.052072109029022817e-01 4.896449260605728604e-01
7.003558327970325070e-01 1.351124603951640912e+00
3.660343931161006426e-01 6.649527721407635372e-01
5.882938754651214630e-01 2.103353511318909463e-01
3.006885385471302352e-01 9.777602610486342272e-01
1.917255685906033569e-01 2.226908149911334123e-01
3.503621735993649455e-01 2.815704123092739319e-01
2.305200593383001095e-01 1.239319369178581431e-01
5.109577913311930120e-01 1.079647042542966950e+00
1.369153775165237619e+00 9.686608148001766283e-01
5.371274060065851508e-01 7.352129462229460843e-01
2.600167199826729503e-01 4.741802992589982946e-02
5.792904763092017184e-01 -2.381779330642330716e-02
4.172579231444095704e-02 6.249590691651822905e-01
8.560602596253261698e-01 1.493843941515421658e+00
4.709399057417755774e-01 7.682468913785259756e-01
-3.378285543006189773e-01 -2.539302137503018919e-01
2.697638360674338154e-01 4.838844574686802513e-01
1.573953843268854236e+00 1.038142287474552283e+00
1.028749469872870748e+00 5.688507255866934731e-01
-3.537759179193488146e-01 -4.937837572751220261e-01
9.739246208201710608e-01 1.836812414254767711e+00
4.255861949867929539e-01 4.413824606521057903e-01
1.432354630816741192e+00 9.005187555603584304e-01
6.450813240284958283e-01 1.352833572113599780e-01
1.933845830254319331e+00 1.766195696359947442e+00
-1.719912120699951252e-02 1.986505817798128737e-01
1.923807007124744839e-02 3.011868738508880483e-01
4.871655984291789476e-03 1.939029294191637609e-01
-7.940703160636575220e-02 2.251175925334949479e-01
-4.949934785134548765e-01 -1.909782963066739558e-01
1.434436989877454938e+00 1.458806617877620226e+00
8.898108930210285594e-02 6.399650772709393198e-01
2.071704594710850889e-01 5.605277943528693685e-01
6.586175653336521219e-01 7.884337851723973722e-01
1.887115676603320358e-01 3.052511773995484345e-01
8.143753017236372571e-01 2.251019365214930623e+00
3.353281508369005959e-01 1.060315001375898292e-01
9.982170229016491536e-01 9.552751241720756070e-01
9.427728094541525383e-01 6.568994156641450033e-01
1.569378531147987532e+00 1.397909774149464601e+00
2.042241149845832604e-01 -1.615601784754304715e-01
3.294867752498683022e-01 -2.001052532332167067e-01
-4.305554846186321338e-02 3.885680192807260402e-01
7.484284998293890823e-01 6.600753999966402219e-01
4.982893503477391350e-01 6.574121052704025026e-01
-2.477539005938963479e-01 -2.984953788786283146e-01
8.657568450934181037e-01 1.379853600035326755e+00
3.382987886669315269e-01 -4.301719608458043353e-03
4.050291905097283540e-01 8.940423543462114875e-01
-4.899257414955386913e-01 -9.188364720789976570e-02
8.161771602591345598e-01 8.586229779775357285e-01
8.932020452844569025e-01 1.243614513365680851e+00
4.974168267154706058e-01 7.213313888494901072e-01
3.540302172805375736e-01 -1.363882425722939828e-03
7.456328766991351387e-01 6.678056904925073756e-01
1.196532617541424370e+00 1.173552278301562168e+00
5.645746169762012601e-01 6.889494336355612703e-01
1.069865644709464547e+00 9.473563964489717382e-01
1.358325231189454030e+00 1.551541962528043994e+00
2.678505464003778092e-01 3.279304238363593971e-01
7.771562105003075871e-01 5.213352415624680214e-01
-1.731394125258355343e-01 -8.044439450132367941e-01
7.277506368568223971e-01 7.995754473725575906e-01
1.209769118829281176e+00 1.384858342864988989e+00
3.093500796703121392e-01 8.018811483661079098e-01
1.066626687603431156e+00 4.652515779591709921e-01
1.507278499296677010e+00 1.613934721062572297e+00
-3.541482451007078591e-01 -1.214431170805202020e+00
6.787468587516566343e-01 1.180606599328185125e+00
4.505299839364777514e-01 7.963669281364758046e-01
3.552751297753951043e-01 6.028038277574929715e-01
5.627920066023742729e-01 8.202352485786872371e-01
8.636037544588315296e-01 4.576960982902484321e-01
1.444667584757068357e-01 -4.712449342272877484e-01
1.492747019813108311e+00 8.716010060375301016e-01
-1.611359792962566706e-01 -2.615056929562675769e-01
-8.603595582156384758e-01 -1.010133541227677290e+00
9.606300719693856571e-01 1.000908349023301724e+00
7.624816102990639166e-01 9.702676329554835721e-01
1.207182166564376713e+00 1.014163249956810287e+00
1.270064101480221641e+00 1.177735256895194205e+00
2.643332427649200955e-01 -3.996996544048969646e-01
3.358116220269999896e-01 3.804965108989940004e-01
4.837821778859290878e-01 3.474302223069930529e-02
2.752333023960100711e-01 2.939124828593945304e-01
-4.649327396502123122e-02 -4.252454226962489869e-01
7.300634808244614860e-01 8.927920596015690435e-01
8.166893033681336123e-01 3.393741746519102764e-01
6.447797824549732493e-01 3.322077453858141016e-02
7.338303817535973828e-02 1.966676979508230616e-01
5.601480356796850746e-01 7.507116359652903359e-01
8.746217732390182409e-01 8.670945742180344862e-01
1.984356866280047260e+00 1.651756389911772205e+00
-5.825402847532132888e-01 7.614443804725645748e-03
6.978622120588396927e-01 5.740798109640037339e-01
2.180212515245766314e-01 4.414250654805014218e-01
1.240456807269015860e+00 4.566482886655024442e-01
2.644302741637675203e-01 7.210415303527334396e-01
-1.812308803273310343e-02 6.100905543252226337e-01
3.583830834084568151e-01 9.851347135265091648e-01
-2.674374507626302577e-01 4.485409387931044711e-01
-2.348425400872492519e-01 -1.390434474941381060e-01
-4.686818418708024181e-01 -8.374412613000956629e-01
6.617503157766059241e-01 4.922042449274677267e-02
-8.413511964024456002e-02 8.546253541008830279e-02
3.888407485792683138e-01 -1.673693063751711119e-01
1.295312572969437581e-01 1.871122721721926174e-01
-1.414074666898963439e-01 5.486151429219765507e-02
-1.788061385164583239e-01 3.853900228749035373e-02
4.524450139417542371e-01 -9.444911123017740717e-02
7.753267068501554782e-01 2.293022104076469780e-02
1.419506327675226665e+00 1.055685679287030609e+00
1.069082308883913535e-01 2.291992091443378898e-02
8.820149219630437631e-01 3.357533197029396455e-01
1.745634582336969554e-01 -5.119001369719116123e-01
9.744950070318700863e-01 5.958495364358559199e-01
8.642640706942034123e-01 -8.076761883324290459e-03
3.740889784366848159e-01 -4.493855166047153737e-01
2.220473276992251943e-01 4.215416744279323336e-01
-5.116754186062910659e-02 2.705937529954591803e-01
4.187655480794313378e-01 3.176270068915536537e-01
-1.431290261764607274e-01 -1.264878769239450307e-01
6.080922524501803927e-01 1.321188376559735644e+00
6.943861185124261537e-02 3.148984609080505148e-01
8.021433223197832474e-01 6.343065887474250708e-01
-6.986522988045908988e-01 -9.674601846258952254e-01
3.916576838523996851e-01 1.148400424050902924e+00
2.072750496185427060e-01 2.237517712577670737e-01
1.059314090968632716e-02 -7.964150707401884688e-02
7.644457678535589995e-01 2.937742699422362103e-01
1.332929529975185323e+00 1.285673160010246452e+00
9.834257222620317318e-01 1.026972170523493322e+00
1.860759381842959637e-01 5.322103769254538097e-01
6.073889918570014590e-01 9.819066728729319848e-02
3.336180881026856171e-01 1.397068790688684170e-01
8.360961630998969829e-01 9.191251131868587443e-01
5.453674790832737651e-01 -4.810063934268882235e-02
1.027643734339335424e+00 8.654774642667885098e-01
-2.088029296938436197e-01 4.104029842087270064e-02
3.041811986863258710e-01 -2.344800773654573955e-01
5.971570023076900879e-01 4.600626434732929537e-02
-4.062789555557845267e-01 -8.798941597320160124e-01
1.697066585384477966e+00 4.531822505603294582e-01
4.558899371640287579e-01 3.549580860388000803e-01
8.177149892953814447e-01 8.323057202626200635e-01
2.910940841604424678e-01 -5.223139856164262795e-01
7.448869950547776231e-01 6.687529529654993032e-01
3.518716798268834989e-01 5.304787728716611195e-01
3.190998539649260168e-01 -1.226984614169548404e-01
5.480230949548341446e-01 2.771617666727061446e-01
-2.691946690779829510e-01 -1.461668151288723072e-01
-1.285936067966961804e-01 -4.592125954717114489e-01
6.813305652804493295e-01 7.558157067230160120e-01
-3.902669387470636408e-03 -7.722995588047465443e-02
5.276915395755871208e-01 9.034899041936654829e-01
-2.362009349107534462e-01 -2.174643750122932095e-01
6.257034257080921202e-01 8.532948190141472766e-01
1.644220421606412130e-01 6.074808218855043407e-01
5.225428863341334829e-01 8.831883615219631167e-01
3.964616333275871041e-01 2.443572624036091656e-01
1.969931317988592445e-01 2.559782642724959811e-01
1.356400958685075597e+00 1.566300777858353754e+00
1.172063131752540510e+00 1.345501756617296873e+00
9.959124247100388239e-01 3.814311285523431239e-01
7.620243782271971522e-01 5.030712112153464810e-01
7.661343653068760640e-01 1.077685154637481713e+00
2.641675312040574486e-01 3.536500763047439877e-01
1.416382142228658214e+00 7.830738899330986769e-01
3.887429433092111086e-01 1.105894742834162336e+00
1.892069795863684512e-01 -4.614253701861328327e-01
1.942131761795806710e-01 -5.185019591965054353e-01
-2.602252405850814521e-01 -2.302296560664076619e-01
3.790734789166372298e-01 8.518180767556060573e-02
3.712896125449731688e-01 1.010737751428754105e-01
5.012263378503846178e-01 5.469041733920506632e-01
1.284869757966095039e+00 8.558714979103310139e-01
5.831472272358297904e-01 -1.310903425141404233e-01
7.465225210887111995e-01 4.558090159326644297e-01
3.684546465482690381e-01 8.313111214383197556e-01
1.313170576324647509e+00 5.817221267538864593e-01
5.409364359753967566e-01 -7.947836372544381245e-02
6.815229178003969768e-01 8.251132355889059244e-01
1.707555786746489668e-01 1.469741736218438954e-01
2.920597956640843540e-01 -1.487345902360650562e-01
1.528775359392844591e+00 1.591454162361009672e+00
9.062283313811938523e-01 8.018555467787944480e-01
4.829115864423929039e-01 5.736957291255091462e-01
-3.520894414526791749e-01 1.791831539617360636e-01
-5.447805355674795180e-01 3.349910592114160313e-01
9.591040126572629720e-01 5.524063193657219317e-02
1.484542713991086060e-01 4.095979077387345568e-01
1.181300481831192517e+00 1.705353167581580065e+00
5.798983191282204297e-01 -6.020097831262349874e-02
-2.111157803051466608e-02 -4.343018186011964321e-01
3.227028633138996350e-01 -2.440164793249972597e-01
2.231461717561883384e-01 2.021073413304247390e-02
1.315587515348368930e+00 1.161035949489062968e+00
1.512837823703613527e+00 1.468091363602838317e+00
7.865534045992786938e-01 1.438587333201994389e-01
-3.401793756459062790e-01 -5.131517542575780855e-01
8.341544446698746507e-01 5.077215818077158715e-01
6.019056908424221808e-01 1.983313733892312358e-01
7.707746240084973888e-01 7.047292242175495769e-01
1.617410708490248927e+00 1.436484902766850258e+00
1.296872734496198998e+00 1.241081112727693281e+00
6.202211206105496810e-01 9.502295784631994424e-01
2.949162030193326345e-01 7.607283111872871206e-01
8.916729307585991027e-01 6.049646301150285455e-01
3.495504049142318381e-01 -3.213851683269044468e-01
4.296889574710904824e-02 -4.060928541397230696e-01
4.390516723695714330e-01 -4.469986230331487453e-01
-3.173816547735702764e-01 -5.064774492158679031e-01
8.681173569492213193e-01 9.013016599962663244e-01
1.674537413591845159e+00 1.483780980517655612e+00
-1.189197548088879453e-01 2.573544489748225694e-01
4.247598025954552048e-01 4.236101679479487014e-02
8.436372972970063167e-01 3.325468897406215762e-01
3.829285167258025258e-01 1.386917447901147016e-01
-4.225837697770806756e-01 -3.542442812262807106e-01
3.163557740821408837e-01 3.539128382789675786e-01
7.356547031545721538e-01 9.173127915308419977e-01
-2.832344107661659560e-01 2.197539431171984248e-01
3.481143783291875682e-01 5.169457223848625826e-01
5.190868937139503370e-01 8.685223546872364864e-01
-7.922310870506972247e-01 -4.206305972380484093e-01
1.367171254956651705e+00 9.757014787000874989e-01
-2.328768896316778525e-01 -1.655373275611000672e-01
7.626502213491106463e-01 9.022385851186764949e-01
6.183126501588837032e-01 7.052586795360090699e-01
7.731077631126956895e-01 8.196603896420530111e-01
1.159507195775126842e+00 1.189389689297824626e+00
1.025587406444275373e+00 1.121289914829650236e+00
7.224555323735419865e-01 5.497493450789777691e-01
5.914520441202915091e-01 8.133991445109637342e-01
-4.911347437221558199e-02 3.234258044142329092e-01
3.246875165457581147e-01 5.619627758034372311e-01
1.310069262547549407e+00 5.484006179425238159e-01
6.398216342664082568e-01 5.788310503647488003e-01
-2.968557919970807868e-01 3.201434633510177319e-01
6.002087989984655758e-01 8.237824338770084465e-01
2.550211415633981682e-01 8.917980046755538126e-01
-5.718660212060686643e-01 -2.119614424983993217e-01
7.694794925861159207e-01 5.231944604861704651e-01
-4.750900580454299194e-01 -3.037382514818715018e-01
3.494069496793827945e-01 1.560263807592154661e+00
7.040834958606060345e-01 8.519452465668624352e-01
9.983098207088891840e-01 6.535561301166080694e-01
1.085868648392060543e+00 -2.265277347381289275e-02
6.283477771120549171e-01 5.155027352593656298e-01
6.028051665264241299e-01 -4.617673860197735181e-04
7.207492222881348720e-01 1.275648713570122883e+00
1.190114160303726187e+00 1.088884227005742389e+00
8.864802643762349499e-01 7.892157735969094201e-01
8.299656748463917211e-01 7.812814363471985990e-01
1.012342189963267192e+00 6.661980915186600516e-01
1.396758902912307532e+00 1.008427331541446259e+00
2.138377488878233090e-01 5.537937664828070927e-01
1.317798449583875708e+00 7.570531721967344030e-01
5.951151294597160080e-01 7.847284743797566797e-02
2.944780532953334973e-01 1.208900965694054142e+00
-7.792091434694281560e-03 1.019252939673302438e-01
4.412760648474955971e-02 6.968194082237888498e-02
9.058626388734472012e-01 8.048642616985356435e-01
5.920545069227370893e-01 8.188531471650903892e-01
1.006720412971078282e+00 1.060912674955929669e+00
1.088398992105155672e-01 2.284404786327445813e-01
-3.984880608206455843e-01 2.252913510864063551e-01
2.526723130636975845e-01 4.327853238143088421e-01
1.492429479026700090e+00 1.001542010298428487e+00
7.080356523138698899e-01 4.892784930668961363e-01
6.447252939795136140e-01 6.487958670702899111e-01
1.261339324094485015e+00 1.140282107773616715e+00
1.432083678096573554e+00 7.025046266598838907e-01
7.408224038620774277e-01 9.523870597117619630e-01
9.346365487450518650e-01 8.971172226604562372e-01
1.132567268088751522e+00 5.155241324563898386e-01
1.106637497685522220e+00 1.334202780279277523e+00
9.976459971353957012e-02 1.628415598415225984e-01
4.978741995440462142e-01 5.455499763173066174e-01
2.868534071302525357e-01 1.432942192543365523e-01
9.353811660421682550e-01 1.267967057405936515e+00
2.299610823192655418e-01 3.792323538074932054e-02
1.250026623293212680e+00 4.253892526201913382e-01
4.906769623878697306e-01 9.581202128548901298e-01
4.024018166514068406e-01 6.497980846347281014e-01
8.381286156835587864e-03 -1.637459034426612670e-01
1.094407137952405851e+00 1.190647622387741800e+00
6.514397060759627989e-01 8.894372806260990583e-01
-6.079477226361160724e-01 -7.733211640197661385e-01
6.511475128752343133e-01 1.454230979794917111e+00
4.521991685940074390e-01 6.269902190548046761e-01
7.073097641730770047e-01 1.830762754816874782e-01
3.504861954849434191e-01 5.879244753266286150e-01
4.264469441271218075e-02 2.673320867556079894e-01
1.168844049584931266e+00 5.241047171977895047e-01
1.233801006726466198e+00 9.932349401442539527e-01
8.439775653133181343e-01 3.387785770956809883e-01
5.702855180154078329e-01 1.335576102791464770e-01
1.481733853849586668e-01 1.123277209943139399e+00
5.615403601861113092e-01 8.051851102034159879e-01
1.057591895406112537e-02 1.027018772022993964e-01
1.186500956524103589e-01 3.142762085384911419e-01
7.562093869724064721e-01 7.067105877560182492e-01
2.402589285015529486e-01 2.895241960408884152e-01
5.002535017646726478e-01 6.406050110426473321e-01
1.181165789721440706e+00 1.059873513249411037e+00
4.249054142889963637e-01 8.514352261741435779e-01
5.224477944479117841e-01 8.587118272741757208e-01
-1.776623677592750195e-01 -2.334990128378723329e-01
1.073275496236970050e-01 -3.877792559842859754e-01
2.551212107386239825e-01 2.863638153503542672e-01
6.302801723562715397e-01 6.077606220731053277e-01
5.227336233095731810e-01 1.653580230502705306e-01
6.017130383186616305e-01 1.012578522492217470e+00
1.494573476468646356e-01 6.192035986122718105e-02
6.202753151680117094e-01 2.576849585818474786e-02
1.351861703997434105e+00 9.381778441303434413e-01
7.680749018408549178e-01 9.955427223119226454e-01
9.765187190017632357e-01 9.333203166352855851e-01
1.305961679703868228e+00 1.392113952433735591e+00
5.566926942748617879e-02 6.421430263884579936e-01
3.362591477912558746e-01 -2.275442920173030847e-01
7.671344169660720969e-02 4.103827582029874188e-01
6.441674684338044576e-02 3.726414699823843435e-01
1.143170056130132117e+00 6.957933179936874879e-01
-5.927660624055177685e-01 -6.867799122882483065e-01
1.681941437550438234e+00 1.864568967310478387e+00
5.400369975701398984e-01 6.265472801537570469e-01
